"EPC","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)","DopplerShift(Hz)","Velocity"
"FFFFFFFFFFFFFFFFE2000005","1448518096571397","1","-25","3.12318488413517","178.9453125","130","-0.00201312466194165"
"FFFFFFFFFFFFFFFFE2000005","1448518096618158","1","-25","3.12318488413517","178.9453125","130","0.000208713747382074"
"FFFFFFFFFFFFFFFFE2000005","1448518096618158","1","-25","3.12318488413517","178.9453125","182","0.000208713747382074"
"FFFFFFFFFFFFFFFFE2000005","1448518096618158","1","-25","3.12318488413517","178.9453125","182","0.000208713747382074"
"FFFFFFFFFFFFFFFFE2000005","1448518096662834","1","-25","3.12932080728671","179.296875","182","0.000125228248429244"
"FFFFFFFFFFFFFFFFE2000005","1448518096662834","1","-25","3.12932080728671","179.296875","78","0.000125228248429244"
"FFFFFFFFFFFFFFFFE2000005","1448518096662834","1","-25","3.12932080728671","179.296875","78","0.000125228248429244"
"FFFFFFFFFFFFFFFFE2000005","1448518096708797","1","-25","3.14159265358979","180","78","0.00150849904853489"
"FFFFFFFFFFFFFFFFE2000005","1448518096708797","1","-25","3.14159265358979","180","78","0.00150849904853489"
"FFFFFFFFFFFFFFFFE2000005","1448518096708797","1","-25","3.14159265358979","180","78","0.00150849904853489"
"FFFFFFFFFFFFFFFFE2000005","1448518096752092","1","-25","3.12932080728671","179.296875","78","0.00369155310517559"
"FFFFFFFFFFFFFFFFE2000005","1448518096752092","1","-25","3.12932080728671","179.296875","130","0.00369155310517559"
"FFFFFFFFFFFFFFFFE2000005","1448518096752092","1","-25","3.12932080728671","179.296875","130","0.00369155310517559"
"FFFFFFFFFFFFFFFFE2000005","1448518096799630","1","-25","3.14772857674134","180.3515625","130","-0.000743233521176896"
"FFFFFFFFFFFFFFFFE2000005","1448518096799630","1","-25","3.14772857674134","180.3515625","52","-0.000743233521176896"
"FFFFFFFFFFFFFFFFE2000005","1448518096799630","1","-25","3.14772857674134","180.3515625","52","-0.000743233521176896"
"FFFFFFFFFFFFFFFFE2000005","1448518096845173","1","-25","3.14159265358979","180","52","0.00359526177775518"
"FFFFFFFFFFFFFFFFE2000005","1448518096845173","1","-25","3.14159265358979","180","52","0.00359526177775518"
"FFFFFFFFFFFFFFFFE2000005","1448518096845173","1","-25","3.14159265358979","180","52","0.00359526177775518"
"FFFFFFFFFFFFFFFFE2000005","1448518096890421","1","-25","3.12318488413517","178.9453125","52","0.000751081815654051"
"FFFFFFFFFFFFFFFFE2000005","1448518096890421","1","-25","3.12318488413517","178.9453125","208","0.000751081815654051"
"FFFFFFFFFFFFFFFFE2000005","1448518096890421","1","-25","3.12318488413517","178.9453125","208","0.000751081815654051"
"FFFFFFFFFFFFFFFFE2000005","1448518096937784","1","-25","3.12932080728671","179.296875","208","-0.00379507791442542"
"FFFFFFFFFFFFFFFFE2000005","1448518096937784","1","-25","3.12932080728671","179.296875","130","-0.00379507791442542"
"FFFFFFFFFFFFFFFFE2000005","1448518096937784","1","-25","3.12932080728671","179.296875","130","-0.00379507791442542"
"FFFFFFFFFFFFFFFFE2000005","1448518096984335","1","-25","3.14159265358979","180","130","-0.000925002216926897"
"FFFFFFFFFFFFFFFFE2000005","1448518096984335","1","-25","3.14159265358979","180","104","-0.000925002216926897"
"FFFFFFFFFFFFFFFFE2000005","1448518096984335","1","-25","3.14159265358979","180","104","-0.000925002216926897"
"FFFFFFFFFFFFFFFFE2000005","1448518097027482","1","-25","3.14772857674134","180.3515625","104","0.00219625579240836"
"FFFFFFFFFFFFFFFFE2000005","1448518097027482","1","-25","3.14772857674134","180.3515625","52","0.00219625579240836"
"FFFFFFFFFFFFFFFFE2000005","1448518097027482","1","-25","3.14772857674134","180.3515625","52","0.00219625579240836"
"FFFFFFFFFFFFFFFFE2000005","1448518097073800","1","-25","3.14772857674134","180.3515625","52","0.00280190961970186"
"FFFFFFFFFFFFFFFFE2000005","1448518097073800","1","-25","3.14772857674134","180.3515625","0","0.00280190961970186"
"FFFFFFFFFFFFFFFFE2000005","1448518097073800","1","-25","3.14772857674134","180.3515625","0","0.00280190961970186"
"FFFFFFFFFFFFFFFFE2000005","1448518097118414","1","-25","3.14159265358979","180","0","0.00168114577182112"
"FFFFFFFFFFFFFFFFE2000005","1448518097118414","1","-25","3.14159265358979","180","104","0.00168114577182112"
"FFFFFFFFFFFFFFFFE2000005","1448518097118414","1","-25","3.14159265358979","180","104","0.00168114577182112"
"FFFFFFFFFFFFFFFFE2000005","1448518097164776","1","-25","3.14159265358979","180","104","-0.000426666577259014"
"FFFFFFFFFFFFFFFFE2000005","1448518097164776","1","-25","3.14159265358979","180","78","-0.000426666577259014"
"FFFFFFFFFFFFFFFFE2000005","1448518097164776","1","-25","3.14159265358979","180","78","-0.000426666577259014"
"FFFFFFFFFFFFFFFFE2000005","1448518097208225","1","-25","3.13545673043825","179.6484375","78","-0.000255999946355408"
"FFFFFFFFFFFFFFFFE2000005","1448518097208225","1","-25","3.13545673043825","179.6484375","104","-0.000255999946355408"
"FFFFFFFFFFFFFFFFE2000005","1448518097208225","1","-25","3.13545673043825","179.6484375","104","-0.000255999946355408"
"FFFFFFFFFFFFFFFFE2000005","1448518097258277","1","-25","3.14772857674134","180.3515625","104","-0.00162744022089732"
"FFFFFFFFFFFFFFFFE2000005","1448518097258277","1","-25","3.14772857674134","180.3515625","52","-0.00162744022089732"
"FFFFFFFFFFFFFFFFE2000005","1448518097258277","1","-25","3.14772857674134","180.3515625","52","-0.00162744022089732"
"FFFFFFFFFFFFFFFFE2000005","1448518097300754","1","-25","3.14159265358979","180","52","0.00158235010690259"
"FFFFFFFFFFFFFFFFE2000005","1448518097300754","1","-25","3.14159265358979","180","117","0.00158235010690259"
"FFFFFFFFFFFFFFFFE2000005","1448518097300754","1","-25","3.14159265358979","180","117","0.00158235010690259"
"FFFFFFFFFFFFFFFFE2000005","1448518097348717","1","-25","3.14159265358979","180","117","-0.000558156034129275"
"FFFFFFFFFFFFFFFFE2000005","1448518097348717","1","-25","3.14159265358979","180","130","-0.000558156034129275"
"FFFFFFFFFFFFFFFFE2000005","1448518097348717","1","-25","3.14159265358979","180","130","-0.000558156034129275"
"FFFFFFFFFFFFFFFFE2000005","1448518097394020","1","-25","3.15386449989288","180.703125","130","-0.000334893620477565"
"FFFFFFFFFFFFFFFFE2000005","1448518097394020","1","-25","3.15386449989288","180.703125","52","-0.000334893620477565"
"FFFFFFFFFFFFFFFFE2000005","1448518097394020","1","-25","3.15386449989288","180.703125","52","-0.000334893620477565"
"FFFFFFFFFFFFFFFFE2000005","1448518097437080","1","-25","3.15386449989288","180.703125","52","0.00262611215370732"
"FFFFFFFFFFFFFFFFE2000005","1448518097437080","1","-25","3.15386449989288","180.703125","52","0.00262611215370732"
"FFFFFFFFFFFFFFFFE2000005","1448518097437080","1","-25","3.15386449989288","180.703125","52","0.00262611215370732"
"FFFFFFFFFFFFFFFFE2000005","1448518097483654","1","-25","3.13545673043825","179.6484375","52","0.00157566729222439"
"FFFFFFFFFFFFFFFFE2000005","1448518097483654","1","-25","3.13545673043825","179.6484375","143","0.00157566729222439"
"FFFFFFFFFFFFFFFFE2000005","1448518097483654","1","-25","3.13545673043825","179.6484375","143","0.00157566729222439"
"FFFFFFFFFFFFFFFFE2000005","1448518097529504","1","-25","3.13545673043825","179.6484375","143","-0.00317944729651554"
"FFFFFFFFFFFFFFFFE2000005","1448518097529504","1","-25","3.13545673043825","179.6484375","130","-0.00317944729651554"
"FFFFFFFFFFFFFFFFE2000005","1448518097529504","1","-25","3.13545673043825","179.6484375","130","-0.00317944729651554"
"FFFFFFFFFFFFFFFFE2000005","1448518097577524","1","-25","3.14159265358979","180","130","-0.00190766837790932"
"FFFFFFFFFFFFFFFFE2000005","1448518097577524","1","-25","3.14159265358979","180","78","-0.00190766837790932"
"FFFFFFFFFFFFFFFFE2000005","1448518097577524","1","-25","3.14159265358979","180","78","-0.00190766837790932"
"FFFFFFFFFFFFFFFFE2000005","1448518097623246","1","-25","3.14159265358979","180","78","0.00018894510312217"
"FFFFFFFFFFFFFFFFE2000005","1448518097623246","1","-25","3.14159265358979","180","78","0.00018894510312217"
"FFFFFFFFFFFFFFFFE2000005","1448518097623246","1","-25","3.14159265358979","180","78","0.00018894510312217"
"FFFFFFFFFFFFFFFFE2000005","1448518097666696","1","-25","3.14772857674134","180.3515625","78","0.000113367061873302"
"FFFFFFFFFFFFFFFFE2000005","1448518097666696","1","-25","3.14772857674134","180.3515625","78","0.000113367061873302"
"FFFFFFFFFFFFFFFFE2000005","1448518097666696","1","-25","3.14772857674134","180.3515625","78","0.000113367061873302"
"FFFFFFFFFFFFFFFFE2000005","1448518097713571","1","-25","3.14159265358979","180","78","0.00154182656983399"
"FFFFFFFFFFFFFFFFE2000005","1448518097713571","1","-25","3.14159265358979","180","78","0.00154182656983399"
"FFFFFFFFFFFFFFFFE2000005","1448518097713571","1","-25","3.14159265358979","180","78","0.00154182656983399"
"FFFFFFFFFFFFFFFFE2000005","1448518097759590","1","-25","3.14159265358979","180","78","-0.000441024274766271"
"FFFFFFFFFFFFFFFFE2000005","1448518097759590","1","-25","3.14159265358979","180","130","-0.000441024274766271"
"FFFFFFFFFFFFFFFFE2000005","1448518097759590","1","-25","3.14159265358979","180","130","-0.000441024274766271"
"FFFFFFFFFFFFFFFFE2000005","1448518097804147","1","-25","3.14159265358979","180","130","-0.000264614564859763"
"FFFFFFFFFFFFFFFFE2000005","1448518097804147","1","-25","3.14159265358979","180","117","-0.000264614564859763"
"FFFFFFFFFFFFFFFFE2000005","1448518097804147","1","-25","3.14159265358979","180","117","-0.000264614564859763"
"FFFFFFFFFFFFFFFFE2000005","1448518097848940","1","-25","3.15386449989288","180.703125","117","-0.000158768738915858"
"FFFFFFFFFFFFFFFFE2000005","1448518097848940","1","-25","3.15386449989288","180.703125","117","-0.000158768738915858"
"FFFFFFFFFFFFFFFFE2000005","1448518097848940","1","-25","3.15386449989288","180.703125","117","-0.000158768738915858"
"FFFFFFFFFFFFFFFFE2000005","1448518097896192","1","-25","3.14159265358979","180","117","0.00276397502822194"
"FFFFFFFFFFFFFFFFE2000005","1448518097896192","1","-25","3.14159265358979","180","104","0.00276397502822194"
"FFFFFFFFFFFFFFFFE2000005","1448518097896192","1","-25","3.14159265358979","180","104","0.00276397502822194"
"FFFFFFFFFFFFFFFFE2000005","1448518097942521","1","-25","3.14772857674134","180.3515625","104","-0.00105205624084429"
"FFFFFFFFFFFFFFFFE2000005","1448518097942521","1","-25","3.14772857674134","180.3515625","52","-0.00105205624084429"
"FFFFFFFFFFFFFFFFE2000005","1448518097942521","1","-25","3.14772857674134","180.3515625","52","-0.00105205624084429"
"FFFFFFFFFFFFFFFFE2000005","1448518097986502","1","-25","3.14159265358979","180","52","0.000750986574435127"
"FFFFFFFFFFFFFFFFE2000005","1448518097986502","1","-25","3.14159265358979","180","78","0.000750986574435127"
"FFFFFFFFFFFFFFFFE2000005","1448518097986502","1","-25","3.14159265358979","180","78","0.000750986574435127"
"FFFFFFFFFFFFFFFFE2000005","1448518098034871","1","-25","3.16000042304442","181.0546875","78","-0.00100542054155456"
"FFFFFFFFFFFFFFFFE2000005","1448518098034871","1","-25","3.16000042304442","181.0546875","52","-0.00100542054155456"
"FFFFFFFFFFFFFFFFE2000005","1448518098034871","1","-25","3.16000042304442","181.0546875","52","-0.00100542054155456"
"FFFFFFFFFFFFFFFFE2000005","1448518098078148","1","-25","3.14772857674134","180.3515625","52","0.00336851999760339"
"FFFFFFFFFFFFFFFFE2000005","1448518098078148","1","-25","3.14772857674134","180.3515625","78","0.00336851999760339"
"FFFFFFFFFFFFFFFFE2000005","1448518098078148","1","-25","3.14772857674134","180.3515625","78","0.00336851999760339"
"FFFFFFFFFFFFFFFFE2000005","1448518098098475","1","-25","3.15386449989288","180.703125","78","-0.000938283761599251"
"FFFFFFFFFFFFFFFFE2000005","1448518098098475","1","-25","3.15386449989288","180.703125","52","-0.000938283761599251"
"FFFFFFFFFFFFFFFFE2000005","1448518098098475","1","-25","3.15386449989288","180.703125","52","-0.000938283761599251"
"FFFFFFFFFFFFFFFFE2000005","1448518098143805","1","-25","3.14772857674134","180.3515625","52","0.00258736600300257"
"FFFFFFFFFFFFFFFFE2000005","1448518098143805","1","-25","3.14772857674134","180.3515625","78","0.00258736600300257"
"FFFFFFFFFFFFFFFFE2000005","1448518098143805","1","-25","3.14772857674134","180.3515625","78","0.00258736600300257"
"FFFFFFFFFFFFFFFFE2000005","1448518098187331","1","-25","3.14772857674134","180.3515625","78","0.000139737379073767"
"FFFFFFFFFFFFFFFFE2000005","1448518098187331","1","-25","3.14772857674134","180.3515625","104","0.000139737379073767"
"FFFFFFFFFFFFFFFFE2000005","1448518098187331","1","-25","3.14772857674134","180.3515625","104","0.000139737379073767"
"FFFFFFFFFFFFFFFFE2000005","1448518098234612","1","-25","3.14159265358979","180","104","8.38424274442602E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518098234612","1","-25","3.14159265358979","180","117","8.38424274442602E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518098234612","1","-25","3.14159265358979","180","117","8.38424274442602E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518098278707","1","-25","3.14772857674134","180.3515625","117","-0.00130408394215551"
"FFFFFFFFFFFFFFFFE2000005","1448518098278707","1","-25","3.14772857674134","180.3515625","78","-0.00130408394215551"
"FFFFFFFFFFFFFFFFE2000005","1448518098278707","1","-25","3.14772857674134","180.3515625","78","-0.00130408394215551"
"FFFFFFFFFFFFFFFFE2000005","1448518098324734","1","-25","3.15386449989288","180.703125","78","0.000669797852333408"
"FFFFFFFFFFFFFFFFE2000005","1448518098324734","1","-25","3.15386449989288","180.703125","78","0.000669797852333408"
"FFFFFFFFFFFFFFFFE2000005","1448518098324734","1","-25","3.15386449989288","180.703125","78","0.000669797852333408"
"FFFFFFFFFFFFFFFFE2000005","1448518098371599","1","-25","3.14772857674134","180.3515625","78","0.00179316828396072"
"FFFFFFFFFFFFFFFFE2000005","1448518098371599","1","-25","3.14772857674134","180.3515625","104","0.00179316828396072"
"FFFFFFFFFFFFFFFFE2000005","1448518098371599","1","-25","3.14772857674134","180.3515625","104","0.00179316828396072"
"FFFFFFFFFFFFFFFFE2000005","1448518098417586","1","-25","3.14772857674134","180.3515625","104","-0.000290510747456709"
"FFFFFFFFFFFFFFFFE2000005","1448518098417586","1","-25","3.14772857674134","180.3515625","78","-0.000290510747456709"
"FFFFFFFFFFFFFFFFE2000005","1448518098417586","1","-25","3.14772857674134","180.3515625","78","-0.000290510747456709"
"FFFFFFFFFFFFFFFFE2000005","1448518098460851","1","-25","3.14159265358979","180","78","-0.000174306448474025"
"FFFFFFFFFFFFFFFFE2000005","1448518098460851","1","-25","3.14159265358979","180","130","-0.000174306448474025"
"FFFFFFFFFFFFFFFFE2000005","1448518098460851","1","-25","3.14159265358979","180","130","-0.000174306448474025"
"FFFFFFFFFFFFFFFFE2000005","1448518098506588","1","-25","3.14159265358979","180","130","-0.00158469215883941"
"FFFFFFFFFFFFFFFFE2000005","1448518098506588","1","-25","3.14159265358979","180","104","-0.00158469215883941"
"FFFFFFFFFFFFFFFFE2000005","1448518098506588","1","-25","3.14159265358979","180","104","-0.00158469215883941"
"FFFFFFFFFFFFFFFFE2000005","1448518098552368","1","-25","3.15386449989288","180.703125","104","-0.000950815295303648"
"FFFFFFFFFFFFFFFFE2000005","1448518098552368","1","-25","3.15386449989288","180.703125","78","-0.000950815295303648"
"FFFFFFFFFFFFFFFFE2000005","1448518098552368","1","-25","3.15386449989288","180.703125","78","-0.000950815295303648"
"FFFFFFFFFFFFFFFFE2000005","1448518098600561","1","-25","3.16000042304442","181.0546875","78","0.0022271030096352"
"FFFFFFFFFFFFFFFFE2000005","1448518098600561","1","-25","3.16000042304442","181.0546875","0","0.0022271030096352"
"FFFFFFFFFFFFFFFFE2000005","1448518098600561","1","-25","3.16000042304442","181.0546875","0","0.0022271030096352"
"FFFFFFFFFFFFFFFFE2000005","1448518098647464","1","-25","3.14772857674134","180.3515625","0","0.00266502086116779"
"FFFFFFFFFFFFFFFFE2000005","1448518098647464","1","-25","3.14772857674134","180.3515625","117","0.00266502086116779"
"FFFFFFFFFFFFFFFFE2000005","1448518098647464","1","-25","3.14772857674134","180.3515625","117","0.00266502086116779"
"FFFFFFFFFFFFFFFFE2000005","1448518098689872","1","-25","3.14159265358979","180","117","-0.00113159683264798"
"FFFFFFFFFFFFFFFFE2000005","1448518098689872","1","-25","3.14159265358979","180","156","-0.00113159683264798"
"FFFFFFFFFFFFFFFFE2000005","1448518098689872","1","-25","3.14159265358979","180","156","-0.00113159683264798"
"FFFFFFFFFFFFFFFFE2000005","1448518098738849","1","-25","3.14772857674134","180.3515625","156","-0.00218897708554073"
"FFFFFFFFFFFFFFFFE2000005","1448518098738849","1","-25","3.14772857674134","180.3515625","78","-0.00218897708554073"
"FFFFFFFFFFFFFFFFE2000005","1448518098738849","1","-25","3.14772857674134","180.3515625","78","-0.00218897708554073"
"FFFFFFFFFFFFFFFFE2000005","1448518098782361","1","-25","3.16000042304442","181.0546875","78","-5.89732476197046E-06"
"FFFFFFFFFFFFFFFFE2000005","1448518098782361","1","-25","3.16000042304442","181.0546875","52","-5.89732476197046E-06"
"FFFFFFFFFFFFFFFFE2000005","1448518098782361","1","-25","3.16000042304442","181.0546875","52","-5.89732476197046E-06"
"FFFFFFFFFFFFFFFFE2000005","1448518098825570","1","-25","3.14772857674134","180.3515625","52","0.00293987423413022"
"FFFFFFFFFFFFFFFFE2000005","1448518098825570","1","-25","3.14772857674134","180.3515625","78","0.00293987423413022"
"FFFFFFFFFFFFFFFFE2000005","1448518098825570","1","-25","3.14772857674134","180.3515625","78","0.00293987423413022"
"FFFFFFFFFFFFFFFFE2000005","1448518098871915","1","-25","3.16000042304442","181.0546875","78","-0.00120012855754543"
"FFFFFFFFFFFFFFFFE2000005","1448518098871915","1","-25","3.16000042304442","181.0546875","52","-0.00120012855754543"
"FFFFFFFFFFFFFFFFE2000005","1448518098871915","1","-25","3.16000042304442","181.0546875","52","-0.00120012855754543"
"FFFFFFFFFFFFFFFFE2000005","1448518098918142","1","-25","3.15386449989288","180.703125","52","0.00204340911668647"
"FFFFFFFFFFFFFFFFE2000005","1448518098918142","1","-25","3.15386449989288","180.703125","78","0.00204340911668647"
"FFFFFFFFFFFFFFFFE2000005","1448518098918142","1","-25","3.15386449989288","180.703125","78","0.00204340911668647"
"FFFFFFFFFFFFFFFFE2000005","1448518098960782","1","-25","3.15386449989288","180.703125","78","-0.000159224721786203"
"FFFFFFFFFFFFFFFFE2000005","1448518098960782","1","-25","3.15386449989288","180.703125","78","-0.000159224721786203"
"FFFFFFFFFFFFFFFFE2000005","1448518098960782","1","-25","3.15386449989288","180.703125","78","-0.000159224721786203"
"FFFFFFFFFFFFFFFFE2000005","1448518099007592","1","-25","3.16613634619596","181.40625","78","-9.55348330717217E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518099007592","1","-25","3.16613634619596","181.40625","0","-9.55348330717217E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518099007592","1","-25","3.16613634619596","181.40625","0","-9.55348330717217E-05"
"FFFFFFFFFFFFFFFFE2000005","1448518099054495","1","-25","3.16000042304442","181.0546875","0","0.00267871350119307"
"FFFFFFFFFFFFFFFFE2000005","1448518099054495","1","-25","3.16000042304442","181.0546875","104","0.00267871350119307"
"FFFFFFFFFFFFFFFFE2000005","1448518099054495","1","-25","3.16000042304442","181.0546875","104","0.00267871350119307"
"FFFFFFFFFFFFFFFFE2000005","1448518099101529","1","-25","3.16000042304442","181.0546875","104","0.000241923426041514"
"FFFFFFFFFFFFFFFFE2000005","1448518099101529","1","-25","3.16000042304442","181.0546875","78","0.000241923426041514"
"FFFFFFFFFFFFFFFFE2000005","1448518099101529","1","-25","3.16000042304442","181.0546875","78","0.000241923426041514"
"FFFFFFFFFFFFFFFFE2000005","1448518099147155","1","-25","3.15386449989288","180.703125","78","0.000145154055624909"
"FFFFFFFFFFFFFFFFE2000005","1448518099147155","1","-25","3.15386449989288","180.703125","52","0.000145154055624909"
"FFFFFFFFFFFFFFFFE2000005","1448518099147155","1","-25","3.15386449989288","180.703125","52","0.000145154055624909"
"FFFFFFFFFFFFFFFFE2000005","1448518099191567","1","-25","3.14772857674134","180.3515625","52","-0.00131642497240794"
"FFFFFFFFFFFFFFFFE2000005","1448518099191567","1","-25","3.14772857674134","180.3515625","104","-0.00131642497240794"
"FFFFFFFFFFFFFFFFE2000005","1448518099191567","1","-25","3.14772857674134","180.3515625","104","-0.00131642497240794"
"FFFFFFFFFFFFFFFFE2000005","1448518099236287","1","-25","3.14159265358979","180","104","-0.00223173747367826"
"FFFFFFFFFFFFFFFFE2000005","1448518099236287","1","-25","3.14159265358979","180","78","-0.00223173747367826"
"FFFFFFFFFFFFFFFFE2000005","1448518099236287","1","-25","3.14159265358979","180","78","-0.00223173747367826"
"FFFFFFFFFFFFFFFFE2000005","1448518099285548","1","-25","3.15386449989288","180.703125","78","-0.00277099429897104"
"FFFFFFFFFFFFFFFFE2000005","1448518099285548","1","-25","3.15386449989288","180.703125","52","-0.00277099429897104"
"FFFFFFFFFFFFFFFFE2000005","1448518099285548","1","-25","3.15386449989288","180.703125","52","-0.00277099429897104"
"FFFFFFFFFFFFFFFFE2000005","1448518099330159","1","-25","3.15386449989288","180.703125","52","0.000937305377794451"
"FFFFFFFFFFFFFFFFE2000005","1448518099330159","1","-25","3.15386449989288","180.703125","78","0.000937305377794451"
"FFFFFFFFFFFFFFFFE2000005","1448518099330159","1","-25","3.15386449989288","180.703125","78","0.000937305377794451"
"FFFFFFFFFFFFFFFFE2000005","1448518099376912","1","-25","3.16000042304442","181.0546875","78","0.00056238322667667"
"FFFFFFFFFFFFFFFFE2000005","1448518099376912","1","-25","3.16000042304442","181.0546875","52","0.00056238322667667"
"FFFFFFFFFFFFFFFFE2000005","1448518099376912","1","-25","3.16000042304442","181.0546875","52","0.00056238322667667"
"FFFFFFFFFFFFFFFFE2000005","1448518099422963","1","-25","3.16000042304442","181.0546875","52","0.00170711498629689"
"FFFFFFFFFFFFFFFFE2000005","1448518099422963","1","-25","3.16000042304442","181.0546875","78","0.00170711498629689"
"FFFFFFFFFFFFFFFFE2000005","1448518099422963","1","-25","3.16000042304442","181.0546875","78","0.00170711498629689"
"FFFFFFFFFFFFFFFFE2000005","1448518099467825","1","-25","3.15386449989288","180.703125","78","0.00102426899177814"
"FFFFFFFFFFFFFFFFE2000005","1448518099467825","1","-25","3.15386449989288","180.703125","78","0.00102426899177814"
"FFFFFFFFFFFFFFFFE2000005","1448518099467825","1","-25","3.15386449989288","180.703125","78","0.00102426899177814"
"FFFFFFFFFFFFFFFFE2000005","1448518099512294","1","-25","3.16613634619596","181.40625","78","-0.000812857916516418"
"FFFFFFFFFFFFFFFFE2000005","1448518099512294","1","-25","3.16613634619596","181.40625","0","-0.000812857916516418"
"FFFFFFFFFFFFFFFFE2000005","1448518099512294","1","-25","3.16613634619596","181.40625","0","-0.000812857916516418"
"FFFFFFFFFFFFFFFFE2000005","1448518099557877","1","-25","3.14772857674134","180.3515625","0","0.00239235384422314"
"FFFFFFFFFFFFFFFFE2000005","1448518099557877","1","-25","3.14772857674134","180.3515625","117","0.00239235384422314"
"FFFFFFFFFFFFFFFFE2000005","1448518099557877","1","-25","3.14772857674134","180.3515625","117","0.00239235384422314"
"FFFFFFFFFFFFFFFFE2000005","1448518099603685","1","-25","3.15386449989288","180.703125","117","-0.00277911186846008"
"FFFFFFFFFFFFFFFFE2000005","1448518099603685","1","-25","3.15386449989288","180.703125","78","-0.00277911186846008"
"FFFFFFFFFFFFFFFFE2000005","1448518099603685","1","-25","3.15386449989288","180.703125","78","-0.00277911186846008"
"FFFFFFFFFFFFFFFFE2000005","1448518099650529","1","-25","3.16000042304442","181.0546875","78","-0.000269526037504403"
"FFFFFFFFFFFFFFFFE2000005","1448518099650529","1","-25","3.16000042304442","181.0546875","26","-0.000269526037504403"
"FFFFFFFFFFFFFFFFE2000005","1448518099650529","1","-25","3.16000042304442","181.0546875","26","-0.000269526037504403"
"FFFFFFFFFFFFFFFFE2000005","1448518099696275","1","-25","3.16000042304442","181.0546875","26","0.00120530865288481"
"FFFFFFFFFFFFFFFFE2000005","1448518099696275","1","-25","3.16000042304442","181.0546875","26","0.00120530865288481"
"FFFFFFFFFFFFFFFFE2000005","1448518099696275","1","-25","3.16000042304442","181.0546875","26","0.00120530865288481"
"FFFFFFFFFFFFFFFFE2000005","1448518099739847","1","-25","3.16613634619596","181.40625","26","0.000723185191730889"
