"EPC","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)","DopplerShift(Hz)","Velocity"
"FFFFFFFFFFFFFFFFE2000005","1448518669575496","1","-62","2.55867995419325","146.6015625","156","0.00469921916341407"
"FFFFFFFFFFFFFFFFE2000005","1448518669575496","1","-62","2.55867995419325","146.6015625","156","0.00469921916341407"
"FFFFFFFFFFFFFFFFE2000005","1448518669623296","1","-62","2.50345664582937","143.4375","156","0.00836013283968068"
"FFFFFFFFFFFFFFFFE2000005","1448518669623296","1","-62","2.50345664582937","143.4375","351","0.00836013283968068"
"FFFFFFFFFFFFFFFFE2000005","1448518669623296","1","-62","2.50345664582937","143.4375","351","0.00836013283968068"
"FFFFFFFFFFFFFFFFE2000005","1448518669667830","1","-62","2.55867995419325","146.6015625","351","-0.00704107440510896"
"FFFFFFFFFFFFFFFFE2000005","1448518669667830","1","-62","2.55867995419325","146.6015625","78","-0.00704107440510896"
"FFFFFFFFFFFFFFFFE2000005","1448518669667830","1","-62","2.55867995419325","146.6015625","78","-0.00704107440510896"
"FFFFFFFFFFFFFFFFE2000005","1448518669710780","1","-62","2.58935956995096","148.359375","78","0.00871674769551301"
"FFFFFFFFFFFFFFFFE2000005","1448518669710780","1","-62","2.58935956995096","148.359375","-273","0.00871674769551301"
"FFFFFFFFFFFFFFFFE2000005","1448518669710780","1","-62","2.58935956995096","148.359375","-273","0.00871674769551301"
"FFFFFFFFFFFFFFFFE2000005","1448518669758389","1","-62","2.58935956995096","148.359375","-273","0.0126848664469062"
"FFFFFFFFFFFFFFFFE2000005","1448518669758389","1","-62","2.58935956995096","148.359375","-78","0.0126848664469062"
"FFFFFFFFFFFFFFFFE2000005","1448518669758389","1","-62","2.58935956995096","148.359375","-78","0.0126848664469062"
"FFFFFFFFFFFFFFFFE2000005","1448518669804257","1","-62","2.55254403104171","146.25","-78","0.00761091986814371"
"FFFFFFFFFFFFFFFFE2000005","1448518669804257","1","-62","2.55254403104171","146.25","-78","0.00761091986814371"
"FFFFFFFFFFFFFFFFE2000005","1448518669804257","1","-62","2.55254403104171","146.25","-78","0.00761091986814371"
"FFFFFFFFFFFFFFFFE2000005","1448518669849365","1","-62","2.50959256898091","143.7890625","-78","-0.00381012268750089"
"FFFFFFFFFFFFFFFFE2000005","1448518669849365","1","-62","2.50959256898091","143.7890625","26","-0.00381012268750089"
"FFFFFFFFFFFFFFFFE2000005","1448518669849365","1","-62","2.50959256898091","143.7890625","26","-0.00381012268750089"
"FFFFFFFFFFFFFFFFE2000005","1448518669895191","1","-62","2.52186441528399","144.4921875","26","-0.0122235169949105"
"FFFFFFFFFFFFFFFFE2000005","1448518669895191","1","-62","2.52186441528399","144.4921875","273","-0.0122235169949105"
"FFFFFFFFFFFFFFFFE2000005","1448518669895191","1","-62","2.52186441528399","144.4921875","273","-0.0122235169949105"
"FFFFFFFFFFFFFFFFE2000005","1448518669943166","1","-62","2.55254403104171","146.25","273","-0.00453932622469257"
"FFFFFFFFFFFFFFFFE2000005","1448518669943166","1","-62","2.55254403104171","146.25","0","-0.00453932622469257"
"FFFFFFFFFFFFFFFFE2000005","1448518669943166","1","-62","2.55254403104171","146.25","0","-0.00453932622469257"
"FFFFFFFFFFFFFFFFE2000005","1448518669989229","1","-62","2.52800033843554","144.84375","0","0.00395038916943146"
"FFFFFFFFFFFFFFFFE2000005","1448518669989229","1","-62","2.52800033843554","144.84375","-208","0.00395038916943146"
"FFFFFFFFFFFFFFFFE2000005","1448518669989229","1","-62","2.52800033843554","144.84375","-208","0.00395038916943146"
"FFFFFFFFFFFFFFFFE2000005","1448518670032632","1","-62","2.53413626158708","145.1953125","-208","-0.00319057540407892"
"FFFFFFFFFFFFFFFFE2000005","1448518670032632","1","-62","2.53413626158708","145.1953125","-247","-0.00319057540407892"
"FFFFFFFFFFFFFFFFE2000005","1448518670032632","1","-62","2.53413626158708","145.1953125","-247","-0.00319057540407892"
"FFFFFFFFFFFFFFFFE2000005","1448518670079383","1","-62","2.39914595225314","137.4609375","-247","-0.000438942962507024"
"FFFFFFFFFFFFFFFFE2000005","1448518670079383","1","-62","2.39914595225314","137.4609375","559","-0.000438942962507024"
"FFFFFFFFFFFFFFFFE2000005","1448518670079383","1","-62","2.39914595225314","137.4609375","559","-0.000438942962507024"
"FFFFFFFFFFFFFFFFE2000005","1448518670125680","1","-62","2.50345664582937","143.4375","559","-0.0303977259716712"
"FFFFFFFFFFFFFFFFE2000005","1448518670125680","1","-62","2.50345664582937","143.4375","-221","-0.0303977259716712"
"FFFFFFFFFFFFFFFFE2000005","1448518670125680","1","-63","2.50345664582937","143.4375","-221","-0.0303977259716712"
"FFFFFFFFFFFFFFFFE2000005","1448518670170700","1","-63","2.49118479952628","142.734375","-221","0.00527535123377267"
"FFFFFFFFFFFFFFFFE2000005","1448518670170700","1","-63","2.49118479952628","142.734375","52","0.00527535123377267"
"FFFFFFFFFFFFFFFFE2000005","1448518670170700","1","-62","2.49118479952628","142.734375","52","0.00527535123377267"
"FFFFFFFFFFFFFFFFE2000005","1448518670217677","1","-62","2.44823333746548","140.2734375","52","0.000320391319728288"
"FFFFFFFFFFFFFFFFE2000005","1448518670217677","1","-62","2.44823333746548","140.2734375","78","0.000320391319728288"
"FFFFFFFFFFFFFFFFE2000005","1448518670217677","1","-62","2.44823333746548","140.2734375","78","0.000320391319728288"
"FFFFFFFFFFFFFFFFE2000005","1448518670263346","1","-62","2.42368964485931","138.8671875","78","-0.00934984316319953"
"FFFFFFFFFFFFFFFFE2000005","1448518670263346","1","-62","2.42368964485931","138.8671875","247","-0.00934984316319953"
"FFFFFFFFFFFFFFFFE2000005","1448518670263346","1","-62","2.42368964485931","138.8671875","247","-0.00934984316319953"
"FFFFFFFFFFFFFFFFE2000005","1448518670306172","1","-62","2.31937895128309","132.890625","247","-0.0112186895503973"
"FFFFFFFFFFFFFFFFE2000005","1448518670306172","1","-62","2.31937895128309","132.890625","0","-0.0112186895503973"
"FFFFFFFFFFFFFFFFE2000005","1448518670306172","1","-62","2.31937895128309","132.890625","0","-0.0112186895503973"
"FFFFFFFFFFFFFFFFE2000005","1448518670367918","1","-62","2.30710710498","132.1875","0","-0.0321509832080381"
"FFFFFFFFFFFFFFFFE2000005","1448518670367918","1","-62","2.30710710498","132.1875","52","-0.0321509832080381"
"FFFFFFFFFFFFFFFFE2000005","1448518670367918","1","-62","2.30710710498","132.1875","52","-0.0321509832080381"
"FFFFFFFFFFFFFFFFE2000005","1448518670413462","1","-62","2.46664110692011","141.328125","52","-0.0213647934410425"
"FFFFFFFFFFFFFFFFE2000005","1448518670413462","1","-62","2.46664110692011","141.328125","-26","-0.0213647934410425"
"FFFFFFFFFFFFFFFFE2000005","1448518670413462","1","-62","2.46664110692011","141.328125","-26","-0.0213647934410425"
"FFFFFFFFFFFFFFFFE2000005","1448518670457433","1","-62","2.52186441528399","144.4921875","-26","0.0237382777660108"
"FFFFFFFFFFFFFFFFE2000005","1448518670457433","1","-62","2.52186441528399","144.4921875","104","0.0237382777660108"
"FFFFFFFFFFFFFFFFE2000005","1448518670457433","1","-62","2.52186441528399","144.4921875","104","0.0237382777660108"
"FFFFFFFFFFFFFFFFE2000005","1448518670504373","1","-62","2.62003918570868","150.1171875","104","0.0273500592071094"
"FFFFFFFFFFFFFFFFE2000005","1448518670504373","1","-62","2.62003918570868","150.1171875","455","0.0273500592071094"
"FFFFFFFFFFFFFFFFE2000005","1448518670504373","1","-62","2.62003918570868","150.1171875","455","0.0273500592071094"
"FFFFFFFFFFFFFFFFE2000005","1448518670551403","1","-62","2.66299064776947","152.578125","455","0.0382376913082452"
"FFFFFFFFFFFFFFFFE2000005","1448518670551403","1","-62","2.66299064776947","152.578125","273","0.0382376913082452"
"FFFFFFFFFFFFFFFFE2000005","1448518670551403","1","-61","2.66299064776947","152.578125","273","0.0382376913082452"
"FFFFFFFFFFFFFFFFE2000005","1448518670596930","1","-61","2.76116541819415","158.203125","273","0.0324739393882588"
"FFFFFFFFFFFFFFFFE2000005","1448518670596930","1","-61","2.76116541819415","158.203125","247","0.0324739393882588"
"FFFFFFFFFFFFFFFFE2000005","1448518670596930","1","-61","2.76116541819415","158.203125","247","0.0324739393882588"
"FFFFFFFFFFFFFFFFE2000005","1448518670643648","1","-61","2.90229165067963","166.2890625","247","0.0419894740619315"
"FFFFFFFFFFFFFFFFE2000005","1448518670643648","1","-61","2.90229165067963","166.2890625","130","0.0419894740619315"
"FFFFFFFFFFFFFFFFE2000005","1448518670643648","1","-61","2.90229165067963","166.2890625","130","0.0419894740619315"
"FFFFFFFFFFFFFFFFE2000005","1448518670686056","1","-61","2.85934018861884","163.828125","130","0.0567200416997504"
"FFFFFFFFFFFFFFFFE2000005","1448518670686056","1","-61","2.85934018861884","163.828125","221","0.0567200416997504"
"FFFFFFFFFFFFFFFFE2000005","1448518670686056","1","-62","2.85934018861884","163.828125","221","0.0567200416997504"
"FFFFFFFFFFFFFFFFE2000005","1448518670732066","1","-62","2.88388388122501","165.234375","221","0.0234618921181866"
"FFFFFFFFFFFFFFFFE2000005","1448518670732066","1","-62","2.88388388122501","165.234375","156","0.0234618921181866"
"FFFFFFFFFFFFFFFFE2000005","1448518670732066","1","-62","2.88388388122501","165.234375","156","0.0234618921181866"
"FFFFFFFFFFFFFFFFE2000005","1448518670779556","1","-62","3.00046642110431","171.9140625","156","0.0196443498030789"
"FFFFFFFFFFFFFFFFE2000005","1448518670779556","1","-62","3.00046642110431","171.9140625","-130","0.0196443498030789"
"FFFFFFFFFFFFFFFFE2000005","1448518670779556","1","-64","3.00046642110431","171.9140625","-130","0.0196443498030789"
