"EPC","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)","DopplerShift(Hz)","Velocity"
"FFFFFFFFFFFFFFFFE2000005","1448518731468942","1","-59","2.3930100291016","137.109375","104","-0.00423987125723811"
"FFFFFFFFFFFFFFFFE2000005","1448518731513769","1","-59","2.37460225964697","136.0546875","104","0.00635709450316304"
"FFFFFFFFFFFFFFFFE2000005","1448518731513769","1","-59","2.37460225964697","136.0546875","130","0.00635709450316304"
"FFFFFFFFFFFFFFFFE2000005","1448518731513769","1","-59","2.37460225964697","136.0546875","130","0.00635709450316304"
"FFFFFFFFFFFFFFFFE2000005","1448518731559757","1","-59","2.3500585670408","134.6484375","130","-0.000471344731808426"
"FFFFFFFFFFFFFFFFE2000005","1448518731559757","1","-59","2.3500585670408","134.6484375","-78","-0.000471344731808426"
"FFFFFFFFFFFFFFFFE2000005","1448518731559757","1","-59","2.3500585670408","134.6484375","-78","-0.000471344731808426"
"FFFFFFFFFFFFFFFFE2000005","1448518731604369","1","-59","2.24574787346458","128.671875","-78","-0.00585268464688274"
"FFFFFFFFFFFFFFFFE2000005","1448518731604369","1","-59","2.24574787346458","128.671875","52","-0.00585268464688274"
"FFFFFFFFFFFFFFFFE2000005","1448518731604369","1","-59","2.24574787346458","128.671875","52","-0.00585268464688274"
"FFFFFFFFFFFFFFFFE2000005","1448518731653071","1","-59","2.20893233455532","126.5625","52","-0.0279137233958641"
"FFFFFFFFFFFFFFFFE2000005","1448518731653071","1","-59","2.20893233455532","126.5625","0","-0.0279137233958641"
"FFFFFFFFFFFFFFFFE2000005","1448518731653071","1","-59","2.20893233455532","126.5625","0","-0.0279137233958641"
"FFFFFFFFFFFFFFFFE2000005","1448518731696300","1","-59","2.17211679564607","124.453125","0","-0.0246374646838472"
"FFFFFFFFFFFFFFFFE2000005","1448518731696300","1","-59","2.17211679564607","124.453125","221","-0.0246374646838472"
"FFFFFFFFFFFFFFFFE2000005","1448518731696300","1","-59","2.17211679564607","124.453125","221","-0.0246374646838472"
"FFFFFFFFFFFFFFFFE2000005","1448518731743236","1","-59","2.15370902619144","123.3984375","221","-0.0236705241256637"
"FFFFFFFFFFFFFFFFE2000005","1448518731743236","1","-59","2.15370902619144","123.3984375","-156","-0.0236705241256637"
"FFFFFFFFFFFFFFFFE2000005","1448518731743236","1","-59","2.15370902619144","123.3984375","-156","-0.0236705241256637"
"FFFFFFFFFFFFFFFFE2000005","1448518731789406","1","-59","2.03099056316059","116.3671875","-156","-0.0182953487234967"
"FFFFFFFFFFFFFFFFE2000005","1448518731789406","1","-59","2.03099056316059","116.3671875","-78","-0.0182953487234967"
"FFFFFFFFFFFFFFFFE2000005","1448518731789406","1","-60","2.03099056316059","116.3671875","-78","-0.0182953487234967"
"FFFFFFFFFFFFFFFFE2000005","1448518731837971","1","-60","1.90827210012974","109.3359375","-78","-0.0387168172723263"
"FFFFFFFFFFFFFFFFE2000005","1448518731837971","1","-60","1.90827210012974","109.3359375","325","-0.0387168172723263"
"FFFFFFFFFFFFFFFFE2000005","1448518731837971","1","-60","1.90827210012974","109.3359375","325","-0.0387168172723263"
"FFFFFFFFFFFFFFFFE2000005","1448518731882587","1","-60","1.89600025382665","108.6328125","325","-0.0496017099067912"
"FFFFFFFFFFFFFFFFE2000005","1448518731882587","1","-60","1.89600025382665","108.6328125","0","-0.0496017099067912"
"FFFFFFFFFFFFFFFFE2000005","1448518731882587","1","-60","1.89600025382665","108.6328125","0","-0.0496017099067912"
"FFFFFFFFFFFFFFFFE2000005","1448518731926672","1","-60","1.83464102231123","105.1171875","0","-0.0326316053396391"
"FFFFFFFFFFFFFFFFE2000005","1448518731926672","1","-60","1.83464102231123","105.1171875","78","-0.0326316053396391"
"FFFFFFFFFFFFFFFFE2000005","1448518731926672","1","-61","1.83464102231123","105.1171875","78","-0.0326316053396391"
"FFFFFFFFFFFFFFFFE2000005","1448518731971802","1","-61","1.95735948534208","112.1484375","78","-0.0341047395803855"
"FFFFFFFFFFFFFFFFE2000005","1448518731971802","1","-61","1.95735948534208","112.1484375","52","-0.0341047395803855"
"FFFFFFFFFFFFFFFFE2000005","1448518731971802","1","-62","1.95735948534208","112.1484375","52","-0.0341047395803855"
"FFFFFFFFFFFFFFFFE2000005","1448518732100609","1","-62","2.49118479952628","142.734375","52","0.00791601074157593"
"FFFFFFFFFFFFFFFFE2000005","1448518732100609","1","-62","2.49118479952628","142.734375","52","0.00791601074157593"
"FFFFFFFFFFFFFFFFE2000005","1448518732100609","1","-63","2.49118479952628","142.734375","52","0.00791601074157593"
"FFFFFFFFFFFFFFFFE2000005","1448518732146870","1","-63","2.54027218473862","145.546875","52","0.0480019840998381"
"FFFFFFFFFFFFFFFFE2000005","1448518732146870","1","-63","2.54027218473862","145.546875","247","0.0480019840998381"
"FFFFFFFFFFFFFFFFE2000005","1448518732146870","1","-62","2.54027218473862","145.546875","247","0.0480019840998381"
"FFFFFFFFFFFFFFFFE2000005","1448518732190503","1","-62","2.71821395613336","155.7421875","247","0.0398752070451475"
"FFFFFFFFFFFFFFFFE2000005","1448518732190503","1","-62","2.71821395613336","155.7421875","0","0.0398752070451475"
"FFFFFFFFFFFFFFFFE2000005","1448518732190503","1","-63","2.71821395613336","155.7421875","0","0.0398752070451475"
"FFFFFFFFFFFFFFFFE2000005","1448518732239700","1","-63","2.62003918570868","150.1171875","0","0.0664862515740793"
"FFFFFFFFFFFFFFFFE2000005","1448518732239700","1","-63","2.62003918570868","150.1171875","247","0.0664862515740793"
"FFFFFFFFFFFFFFFFE2000005","1448518732239700","1","-63","2.62003918570868","150.1171875","247","0.0664862515740793"
"FFFFFFFFFFFFFFFFE2000005","1448518732284525","1","-63","2.62003918570868","150.1171875","247","0.0190654777468949"
"FFFFFFFFFFFFFFFFE2000005","1448518732284525","1","-63","2.62003918570868","150.1171875","130","0.0190654777468949"
"FFFFFFFFFFFFFFFFE2000005","1448518732284525","1","-62","2.62003918570868","150.1171875","130","0.0190654777468949"
"FFFFFFFFFFFFFFFFE2000005","1448518732329572","1","-62","2.51572849213245","144.140625","130","0.0114392866481369"
"FFFFFFFFFFFFFFFFE2000005","1448518732329572","1","-62","2.51572849213245","144.140625","-377","0.0114392866481369"
"FFFFFFFFFFFFFFFFE2000005","1448518732329572","1","-63","2.51572849213245","144.140625","-377","0.0114392866481369"
"FFFFFFFFFFFFFFFFE2000005","1448518732373298","1","-63","2.29483525867692","131.484375","-377","-0.0173028996442177"
"FFFFFFFFFFFFFFFFE2000005","1448518732373298","1","-63","2.29483525867692","131.484375","299","-0.0173028996442177"
"FFFFFFFFFFFFFFFFE2000005","1448518732373298","1","-64","2.29483525867692","131.484375","299","-0.0173028996442177"
