"EPC","DopplerShift(Hz)","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3250","6.21569015251262","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3250","3.88403935492644","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-3250","3.88403935492644","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-3550","3.88403935492644","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-3550","3.69382573722862","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-3550","3.69382573722862","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-3700","3.69382573722862","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-3700","3.82268012341102","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3700","3.82268012341102","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3750","3.82268012341102","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3750","3.81654420025948","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3750","3.81654420025948","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3700","3.81654420025948","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3700","3.84722381601719","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3700","3.84722381601719","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3850","3.84722381601719","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3850","3.90244712438107","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-3850","3.90244712438107","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-4000","3.90244712438107","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-4000","3.95767043274495","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4000","3.95767043274495","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4000","3.95767043274495","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4000","4.1233403578366","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-4000","4.1233403578366","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3900","4.1233403578366","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-3900","4.27060251347362","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-3900","4.27060251347362","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4100","4.27060251347362","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4100","4.35036951444368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4100","4.35036951444368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4150","4.35036951444368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4150","4.0067578179573","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4150","4.0067578179573","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4300","4.0067578179573","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4300","3.32567034813607","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4300","3.32567034813607","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4600","3.32567034813607","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4600","2.20893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-4600","2.20893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-5250","2.20893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-5250","0.220893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-5250","0.220893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-5400","0.220893233455532","0",""
"FFFFFFFFFFFFFFFFE2000005","-52","0","0","-5400","4.86578705917325","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5400","4.86578705917325","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5150","4.86578705917325","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5150","3.37475773334841","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5150","3.37475773334841","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5300","3.37475773334841","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5300","2.38073818279852","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-5300","2.38073818279852","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-5450","2.38073818279852","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-5450","1.98190317794825","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5450","1.98190317794825","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5300","1.98190317794825","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5300","1.58306817309798","0",""
"FFFFFFFFFFFFFFFFE2000005","221","0","0","-5300","1.58306817309798","0",""
"FFFFFFFFFFFFFFFFE2000005","221","0","0","-5150","1.58306817309798","0",""
"FFFFFFFFFFFFFFFFE2000005","221","0","0","-5150","2.32551487443463","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-5150","2.32551487443463","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-5050","2.32551487443463","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-5050","3.73064127613788","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-5050","3.73064127613788","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4850","3.73064127613788","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4850","4.7860200582032","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4850","4.7860200582032","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4700","4.7860200582032","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4700","0.141126232485479","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4700","0.141126232485479","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4650","0.141126232485479","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4650","1.87145656122048","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4650","1.87145656122048","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4600","1.87145656122048","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4600","3.23363150086293","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-4600","3.23363150086293","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-4600","3.23363150086293","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-4600","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4600","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4300","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4300","4.46695205432299","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4300","4.46695205432299","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4000","4.46695205432299","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4000","4.69398121093006","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-4000","4.69398121093006","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-4100","4.69398121093006","0",""
"FFFFFFFFFFFFFFFFE2000005","0","0","0","-4100","4.81669967396091","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4100","4.81669967396091","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4450","4.81669967396091","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4450","2.03099056316059","0",""
"FFFFFFFFFFFFFFFFE2000005","325","0","0","-4450","2.03099056316059","0",""
"FFFFFFFFFFFFFFFFE2000005","325","0","0","-6000","2.03099056316059","0",""
"FFFFFFFFFFFFFFFFE2000005","325","0","0","-6000","3.36862181019687","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6000","3.36862181019687","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-5000","3.36862181019687","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-5000","2.57095180049633","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-5000","2.57095180049633","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4800","2.57095180049633","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4800","1.52170894158256","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4800","1.52170894158256","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4750","1.52170894158256","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4750","1.10446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4750","1.10446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4650","1.10446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-4650","1.20877686085389","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-4650","1.20877686085389","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-4650","1.20877686085389","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-4650","1.86532063806894","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4650","1.86532063806894","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4600","1.86532063806894","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4600","2.75502949504261","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4600","2.75502949504261","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4450","2.75502949504261","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4450","3.71223350668325","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-4450","3.71223350668325","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-4350","3.71223350668325","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-4350","4.19083551250357","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4350","4.19083551250357","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4350","4.19083551250357","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-4350","3.5465635815916","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4350","3.5465635815916","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4700","3.5465635815916","0",""
"FFFFFFFFFFFFFFFFE2000005","130","0","0","-4700","1.55852448049181","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-4700","1.55852448049181","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5400","1.55852448049181","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5400","3.04955380631665","0",""
"FFFFFFFFFFFFFFFFE2000005","-78","0","0","-5400","3.04955380631665","0",""
"FFFFFFFFFFFFFFFFE2000005","-78","0","0","-6200","3.04955380631665","0",""
"FFFFFFFFFFFFFFFFE2000005","-78","0","0","-6200","0.312932080728671","0",""
"FFFFFFFFFFFFFFFFE2000005","-325","0","0","-6200","0.312932080728671","0",""
"FFFFFFFFFFFFFFFFE2000005","-325","0","0","-5950","0.312932080728671","0",""
"FFFFFFFFFFFFFFFFE2000005","-325","0","0","-5950","4.53444720898996","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-5950","4.53444720898996","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6600","4.53444720898996","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6600","5.82299107081389","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6600","5.82299107081389","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6550","5.82299107081389","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6550","3.92699081698724","0",""
"FFFFFFFFFFFFFFFFE2000005","1210","0","0","-6550","3.92699081698724","0",""
"FFFFFFFFFFFFFFFFE2000005","1210","0","0","-6700","3.92699081698724","0",""
"FFFFFFFFFFFFFFFFE2000005","1210","0","0","-6700","5.77390368560155","0",""
"FFFFFFFFFFFFFFFFE2000005","-351","0","0","-6700","5.77390368560155","0",""
"FFFFFFFFFFFFFFFFE2000005","-351","0","0","-6950","5.77390368560155","0",""
"FFFFFFFFFFFFFFFFE2000005","-351","0","0","-6950","5.2032628325081","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6950","5.2032628325081","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6650","5.2032628325081","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6650","5.14803952414421","0",""
"FFFFFFFFFFFFFFFFE2000005","-403","0","0","-6650","5.14803952414421","0",""
"FFFFFFFFFFFFFFFFE2000005","-403","0","0","-6600","5.14803952414421","0",""
"FFFFFFFFFFFFFFFFE2000005","-403","0","0","-6600","5.60209783735836","0",""
"FFFFFFFFFFFFFFFFE2000005","-299","0","0","-6600","5.60209783735836","0",""
"FFFFFFFFFFFFFFFFE2000005","-299","0","0","-6400","5.60209783735836","0",""
"FFFFFFFFFFFFFFFFE2000005","-299","0","0","-6400","0.110446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","-247","0","0","-6400","0.110446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","-247","0","0","-6400","0.110446616727766","0",""
"FFFFFFFFFFFFFFFFE2000005","-247","0","0","-6400","1.34376717018782","0",""
"FFFFFFFFFFFFFFFFE2000005","-221","0","0","-6400","1.34376717018782","0",""
"FFFFFFFFFFFFFFFFE2000005","-221","0","0","-6550","1.34376717018782","0",""
"FFFFFFFFFFFFFFFFE2000005","-221","0","0","-6550","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","963","0","0","-6550","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","963","0","0","-6700","3.98835004850267","0",""
"FFFFFFFFFFFFFFFFE2000005","963","0","0","-6700","0.227029156607075","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6700","0.227029156607075","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6450","0.227029156607075","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6450","1.49102932582484","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-6450","1.49102932582484","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-6400","1.49102932582484","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-6400","2.36233041334389","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-6400","2.36233041334389","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-6650","2.36233041334389","0",""
"FFFFFFFFFFFFFFFFE2000005","-26","0","0","-6650","2.36846633649543","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-6650","2.36846633649543","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-6800","2.36846633649543","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-6800","1.60761186570415","0",""
"FFFFFFFFFFFFFFFFE2000005","585","0","0","-6800","1.60761186570415","0",""
"FFFFFFFFFFFFFFFFE2000005","585","0","0","-6750","1.60761186570415","0",""
"FFFFFFFFFFFFFFFFE2000005","585","0","0","-6750","0.570640853093458","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-6750","0.570640853093458","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-6750","0.570640853093458","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-6750","5.32598129553895","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-6750","5.32598129553895","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-6550","5.32598129553895","0",""
"FFFFFFFFFFFFFFFFE2000005","273","0","0","-6550","3.62633058256166","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6550","3.62633058256166","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6750","3.62633058256166","0",""
"FFFFFFFFFFFFFFFFE2000005","-130","0","0","-6750","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","559","0","0","-6750","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","559","0","0","-7000","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","559","0","0","-7000","4.10493258838198","0",""
"FFFFFFFFFFFFFFFFE2000005","1484","0","0","-7000","4.10493258838198","0",""
"FFFFFFFFFFFFFFFFE2000005","1484","0","0","-6750","4.10493258838198","0",""
"FFFFFFFFFFFFFFFFE2000005","1484","0","0","-6750","1.88986433067511","0",""
"FFFFFFFFFFFFFFFFE2000005","-729","0","0","-6750","1.88986433067511","0",""
"FFFFFFFFFFFFFFFFE2000005","-729","0","0","-6900","1.88986433067511","0",""
"FFFFFFFFFFFFFFFFE2000005","-729","0","0","-6900","3.52201988898543","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6900","3.52201988898543","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6950","3.52201988898543","0",""
"FFFFFFFFFFFFFFFFE2000005","156","0","0","-6950","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","-20","0","0","-6950","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","-20","0","0","-7200","0.638136007760427","0",""
"FFFFFFFFFFFFFFFFE2000005","-20","0","0","-7200","0.0797670009700533","0",""
"FFFFFFFFFFFFFFFFE2000005","429","0","0","-7200","0.0797670009700533","0",""
"FFFFFFFFFFFFFFFFE2000005","429","0","0","-7000","0.0797670009700533","0",""
"FFFFFFFFFFFFFFFFE2000005","429","0","0","-7000","4.89033075177942","0",""
"FFFFFFFFFFFFFFFFE2000005","56","0","0","-7000","4.89033075177942","0",""
"FFFFFFFFFFFFFFFFE2000005","56","0","0","-7200","4.89033075177942","0",""
"FFFFFFFFFFFFFFFFE2000005","56","0","0","-7200","0.417242774304894","0",""
"FFFFFFFFFFFFFFFFE2000005","-937","0","0","-7200","0.417242774304894","0",""
"FFFFFFFFFFFFFFFFE2000005","-937","0","0","-6700","0.417242774304894","0",""
"FFFFFFFFFFFFFFFFE2000005","-937","0","0","-6700","3.28885480922681","0",""
"FFFFFFFFFFFFFFFFE2000005","677","0","0","-6700","3.28885480922681","0",""
"FFFFFFFFFFFFFFFFE2000005","677","0","0","-6550","3.28885480922681","0",""
"FFFFFFFFFFFFFFFFE2000005","677","0","0","-6550","1.56466040364335","0",""
"FFFFFFFFFFFFFFFFE2000005","-507","0","0","-6550","1.56466040364335","0",""
"FFFFFFFFFFFFFFFFE2000005","-507","0","0","-7000","1.56466040364335","0",""
"FFFFFFFFFFFFFFFFE2000005","-507","0","0","-7000","0.607456392002714","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-7000","0.607456392002714","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6200","0.607456392002714","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-6200","3.19681596195368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-6200","3.19681596195368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5950","3.19681596195368","0",""
"FFFFFFFFFFFFFFFFE2000005","26","0","0","-5950","5.7370881466923","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-5950","5.7370881466923","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-5600","5.7370881466923","0",""
"FFFFFFFFFFFFFFFFE2000005","52","0","0","-5600","2.31324302813155","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5600","2.31324302813155","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5450","2.31324302813155","0",""
"FFFFFFFFFFFFFFFFE2000005","104","0","0","-5450","4.08038889577581","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5450","4.08038889577581","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5100","4.08038889577581","0",""
"FFFFFFFFFFFFFFFFE2000005","208","0","0","-5100","0.153398078788564","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-5100","0.153398078788564","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4750","0.153398078788564","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4750","1.72419440558346","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4750","1.72419440558346","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4550","1.72419440558346","0",""
"FFFFFFFFFFFFFFFFE2000005","78","0","0","-4550","2.60776733940559","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4550","2.60776733940559","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4550","2.60776733940559","0",""
"FFFFFFFFFFFFFFFFE2000005","182","0","0","-4550","3.24590334716602","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4550","3.24590334716602","0",""
"FFFFFFFFFFFFFFFFE2000005","247","0","0","-4600","3.24590334716602","0",""
